id,confirmed,policyagreed,deleted,suspended,idnumber,country,lang,firstaccess,lastaccess,lastlogin,currentlogin,lastip,gender,CountryCode
957,1,0,0,0,,Ghana,en,1560982466,1560982721,0,1560982466,154.160.5.186,Female,GH
923,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
948,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
950,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
952,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
954,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
955,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
958,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
960,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
961,1,0,0,0,,Rwanda,en,0,0,0,0,,Male,RW
962,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Male,TZ
964,1,0,0,0,,Nigeria,en,1560704012,1560704012,0,1560704012,197.210.8.245,Female,NG
965,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
966,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
967,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
968,1,0,0,0,,Niger,en,0,0,0,0,,Female,NE
970,1,0,0,0,,Rwanda,en,0,0,0,0,,Male,RW
951,1,0,0,0,,Ghana,en,1560704289,1560704583,0,1560704289,154.160.27.28,Female,GH
165,1,0,0,0,,Nigeria,en,1550362706,1563760607,1563182129,1563754418,197.210.47.238,Male,NG
945,1,0,0,0,,Ghana,en,1560784012,1561634997,1560960714,1561634997,154.160.16.27,Female,GH
925,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Female,TZ
434,1,0,0,0,,Ethiopia,en,1556132197,1563719718,1562179093,1563719718,196.188.176.77,Female,ET
927,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
928,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
1009,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
932,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
933,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
934,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
935,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
936,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
937,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
938,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
942,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
944,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
947,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
949,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
931,1,0,0,0,,Rwanda,en,1560874944,1560876915,0,1560874944,197.243.52.90,Female,RW
940,1,0,0,0,,Ghana,en,1560729337,1560729566,0,1560729337,102.176.94.23,Male,GH
941,1,0,0,0,,Ghana,en,1560767400,1561197460,1561196755,1561197385,41.210.25.201,Male,GH
929,1,0,0,0,,Cameroon,en,1561022671,1561023012,0,1561022671,129.0.80.250,Female,CM
926,1,0,0,0,,Zambia,en,1561067515,1561068469,0,1561067515,105.235.137.97,Female,ZM
939,1,0,0,0,,Ghana,en,1561038412,1561070960,1561038412,1561070542,41.66.202.145,Male,GH
956,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
963,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
969,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
943,1,0,0,0,,Ghana,en,1560702843,1560873471,1560850875,1560873401,164.160.240.2,Male,GH
922,1,0,0,0,,Kenya,en,1560712163,1560932298,1560712163,1560929236,197.232.61.254,Male,KE
167,1,0,0,0,,Nigeria,en,1550342290,1563475910,1562868403,1563475910,129.205.112.209,Male,NG
1015,1,0,0,0,,Ghana,en,1562584778,1562585139,0,1562584778,41.66.203.59,Male,GH
1045,1,0,0,0,,Gambia,en,0,0,0,0,,Male,GM
369,1,0,0,0,,Nigeria,en,1552558099,1564147234,1564109729,1564147053,41.203.73.38,Male,NG
996,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
997,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
998,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
1000,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
1011,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Male,TZ
1012,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
1013,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
1014,1,0,0,0,,Togo,en,0,0,0,0,,Male,TG
1017,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
1018,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
1001,1,0,0,0,,Nigeria,en,1562596916,1562603399,0,1562596916,105.112.57.33,Male,NG
999,1,0,0,0,,Ghana,en,1562665486,1562676933,1562665486,1562674224,197.251.197.160,Male,GH
290,1,0,0,0,,Ghana,en,1550350745,1562687265,1562596328,1562683710,41.210.0.87,Male,GH
65,1,0,0,0,,Nigeria,en,1549635567,1561485495,1553447514,1561484951,41.58.81.180,Male,NG
986,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
992,1,0,0,0,,Kenya,en,1562738216,1562738844,0,1562738216,62.24.108.57,Male,KE
972,1,0,0,0,,South Africa,en,0,0,0,0,,Male,ZA
973,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
974,1,0,0,0,,Rwanda,en,0,0,0,0,,Female,RW
975,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
977,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
978,1,0,0,0,,South Sudan,en,0,0,0,0,,Male,SS
979,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Female,TZ
980,1,0,0,0,,South Sudan,en,0,0,0,0,,Male,SS
981,1,0,0,0,,Liberia,en,0,0,0,0,,Male,LR
982,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
984,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
985,1,0,0,0,,Malawi,en,0,0,0,0,,Male,MW
988,1,0,0,0,,Ghana,en,1562656897,1562661983,0,1562656897,196.175.248.4,Female,GH
993,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
994,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
987,1,0,0,0,,Ghana,en,1562661887,1562662285,0,1562661887,196.175.248.4,Female,GH
990,1,0,0,0,,Ghana,en,1562588679,1562594504,1562588679,1562588839,41.66.203.216,Male,GH
1003,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
1048,1,0,0,0,,Nigeria,en,1562880523,1562880868,0,1562880523,197.210.174.199,Male,NG
1006,1,0,0,0,,Nigeria,en,1562888630,1562888854,0,1562888630,197.210.54.160,Male,NG
1008,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
1030,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
1031,1,0,0,0,,Liberia,en,0,0,0,0,,Male,LR
1032,1,0,0,0,,Liberia,en,0,0,0,0,,Male,LR
631,1,0,0,0,,Sudan,en,1556126386,1562656688,1562420428,1562654784,196.202.131.163,Male,SD
1016,1,0,0,0,,Ghana,en,1562595398,1562595995,0,1562595398,154.160.18.106,Male,GH
1033,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
1034,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
1035,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
1036,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
1049,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
1050,1,0,0,0,,Malawi,en,0,0,0,0,,Male,MW
1051,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
1052,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
1005,1,0,0,0,,Ghana,en,1562847189,1562847607,0,1562847189,41.204.44.191,Male,GH
1010,1,0,0,0,,Ghana,en,1563487647,1564327410,1563963805,1564327410,102.176.65.77,Male,GH
581,1,0,0,0,,Kenya,en,1556110699,1564468601,1564123142,1564467934,197.248.34.66,Female,KE
1004,1,0,0,0,,Ghana,en,1562620846,1563867979,1563133346,1563865902,102.176.94.143,Male,GH
1037,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
1038,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
1039,1,0,0,0,,Zambia,en,0,0,0,0,,Male,ZM
1040,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Male,TZ
1042,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
1043,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
1044,1,0,0,0,,Liberia,en,0,0,0,0,,Male,LR
1046,1,0,0,0,,South Sudan,en,0,0,0,0,,Female,SS
48,1,0,0,0,,Kenya,en,1549652196,1564116107,1564066269,1564112411,154.155.89.126,Female,KE
917,1,0,0,0,,Germany,en,1559310425,1564574467,1563801317,1564573629,2003:a:310:a700:60fa:c6c8:f3e:1138,Male,DE
1029,1,0,0,0,,Ethiopia,en,1562772561,1562776084,0,1562772561,196.188.157.41,Male,ET
449,1,0,0,0,,Nigeria,en,1556114803,1563435652,1562861118,1563435366,41.75.87.182,Female,NG
1041,1,0,0,0,,Ghana,en,1562889423,1563199194,1562889423,1563198941,41.66.202.133,Male,GH
1025,1,0,0,0,,Ethiopia,en,1562823176,1563443483,1563187778,1563439040,196.188.157.42,Male,ET
1028,1,0,0,0,,Ethiopia,en,1562772429,1562823006,1562772429,1562822847,196.188.157.41,Male,ET
1027,1,0,0,0,,Ethiopia,en,1562828340,1563819275,1563726708,1563812681,196.188.157.41,Male,ET
383,1,0,0,0,,Nigeria,en,1552566928,1563869852,1563719043,1563869785,197.210.47.185,Male,NG
1019,1,0,0,0,,Germany,en,1562769265,1563876961,1563865497,1563876961,2003:a:310:a700:acd6:43c6:ce75:ac86,Male,DE
1047,1,0,0,0,,Ethiopia,en,1562772971,1563003971,1562930072,1563002051,197.156.77.212,Male,ET
865,1,0,0,0,,Nigeria,en,1558032992,1564134554,1562989452,1564134554,197.210.64.130,Male,NG
246,1,0,0,0,,Ghana,en,1550503175,1564562333,1564155257,1564562333,45.222.204.26,Female,GH
